Age,Job,Marital Status,Education,Default,Housing Loan,Personal Loan,Contact Type,Month,Day of Week,Last Call Duration,Calls in this Campaign,Days passed after previous campaign,Calls in previous Campaign,Previous Campaign Outcome,Employment Variation Rate,Consumer Price Index,Consumer Confidence Index,Euribor 3M,Number of people employed
30,Student,Single,High school,No,No,No,Cellular,Aug,Tue,592,3,999,1,Failure,-1.7,94.027,-38.3,0.899,4991.6
21,Student,Single,High school,No,Yes,No,Cellular,Aug,Tue,263,3,9,2,Success,-1.7,94.027,-38.3,0.899,4991.6
58,Blue-collar,Married,Basic 4y,No,Yes,No,Cellular,Aug,Wed,771,1,3,1,Success,-1.7,94.027,-38.3,0.9,4991.6
48,Admin.,Married,University degree,No,Yes,Yes,Cellular,Aug,Wed,288,1,0,3,Success,-1.7,94.027,-38.3,0.9,4991.6
28,Student,Single,Unknown,Unknown,Yes,No,Cellular,Aug,Wed,453,1,999,1,Failure,-1.7,94.027,-38.3,0.9,4991.6
35,Technician,Married,University degree,No,Yes,No,Cellular,Aug,Wed,182,1,6,3,Failure,-1.7,94.027,-38.3,0.9,4991.6
35,Technician,Married,University degree,No,Yes,No,Cellular,Aug,Wed,560,1,999,0,Nonexistent,-1.7,94.027,-38.3,0.9,4991.6
27,Student,Single,University degree,No,Yes,No,Cellular,Aug,Wed,651,1,0,3,Success,-1.7,94.027,-38.3,0.9,4991.6
28,Student,Single,Basic 9y,No,Yes,No,Cellular,Aug,Wed,178,1,0,1,Success,-1.7,94.027,-38.3,0.9,4991.6
61,Retired,Married,University degree,No,No,No,Telephone,Aug,Wed,250,2,7,1,Success,-1.7,94.027,-38.3,0.9,4991.6
47,Admin.,Married,University degree,No,Unknown,Unknown,Cellular,Aug,Wed,288,1,10,2,Failure,-1.7,94.027,-38.3,0.9,4991.6
27,Student,Single,University degree,No,No,No,Cellular,Aug,Wed,180,1,3,3,Success,-1.7,94.027,-38.3,0.9,4991.6
30,Admin.,Single,University degree,No,No,No,Telephone,Aug,Wed,156,1,999,1,Failure,-1.7,94.027,-38.3,0.9,4991.6
59,Unknown,Married,Unknown,No,No,No,Cellular,Aug,Wed,198,1,6,1,Success,-1.7,94.027,-38.3,0.9,4991.6
28,Student,Single,Basic 9y,No,No,Yes,Cellular,Aug,Wed,139,1,6,3,Failure,-1.7,94.027,-38.3,0.9,4991.6
28,Student,Single,Basic 9y,No,No,No,Telephone,Aug,Wed,199,2,6,2,Success,-1.7,94.027,-38.3,0.9,4991.6
18,Student,Single,Unknown,No,Yes,No,Cellular,Aug,Wed,253,2,6,1,Success,-1.7,94.027,-38.3,0.9,4991.6
52,Admin.,Married,University degree,No,Yes,No,Cellular,Aug,Wed,261,1,999,0,Nonexistent,-1.7,94.027,-38.3,0.9,4991.6
48,Blue-collar,Married,Basic 9y,No,No,No,Cellular,Aug,Wed,296,1,16,3,Failure,-1.7,94.027,-38.3,0.9,4991.6
27,Student,Single,University degree,No,Yes,No,Telephone,Aug,Wed,153,1,0,5,Success,-1.7,94.027,-38.3,0.9,4991.6
34,Admin.,Married,University degree,No,Yes,No,Cellular,Aug,Wed,250,1,10,2,Failure,-1.7,94.027,-38.3,0.9,4991.6
27,Student,Single,Basic 9y,No,Yes,No,Cellular,Aug,Wed,111,1,999,0,Nonexistent,-1.7,94.027,-38.3,0.9,4991.6
18,Student,Single,Unknown,No,Yes,No,Cellular,Aug,Wed,561,1,17,2,Failure,-1.7,94.027,-38.3,0.9,4991.6
48,Admin.,Single,University degree,No,Yes,No,Cellular,Aug,Wed,118,1,0,2,Success,-1.7,94.027,-38.3,0.9,4991.6
47,Admin.,Married,University degree,No,No,No,Cellular,Aug,Wed,470,1,4,2,Success,-1.7,94.027,-38.3,0.9,4991.6
30,Admin.,Single,University degree,No,Yes,No,Cellular,Aug,Wed,191,1,0,2,Success,-1.7,94.027,-38.3,0.9,4991.6
18,Student,Single,Unknown,No,Yes,Yes,Telephone,Aug,Wed,297,1,999,0,Nonexistent,-1.7,94.027,-38.3,0.9,4991.6
44,Services,Divorced,Basic 6y,No,Yes,No,Cellular,Aug,Wed,153,3,0,1,Success,-1.7,94.027,-38.3,0.9,4991.6
30,Blue-collar,Single,Professional course,No,No,No,Cellular,Aug,Wed,293,1,9,1,Success,-1.7,94.027,-38.3,0.9,4991.6
46,Admin.,Single,High school,No,No,No,Cellular,Aug,Thu,510,2,17,1,Success,-1.7,94.027,-38.3,0.904,4991.6
41,Admin.,Divorced,High school,No,Yes,Yes,Cellular,Aug,Thu,231,2,0,2,Success,-1.7,94.027,-38.3,0.904,4991.6
46,Admin.,Single,High school,No,No,No,Cellular,Aug,Thu,329,2,9,4,Failure,-1.7,94.027,-38.3,0.904,4991.6
26,Unemployed,Single,University degree,No,Yes,No,Cellular,Aug,Thu,508,3,6,2,Success,-1.7,94.027,-38.3,0.904,4991.6
46,Technician,Married,Professional course,No,No,No,Cellular,Aug,Thu,382,1,999,1,Failure,-1.7,94.027,-38.3,0.904,4991.6
26,Unemployed,Single,University degree,No,Yes,No,Cellular,Aug,Thu,203,1,3,3,Success,-1.7,94.027,-38.3,0.904,4991.6
48,Admin.,Divorced,University degree,No,No,No,Cellular,Aug,Thu,544,1,999,0,Nonexistent,-1.7,94.027,-38.3,0.904,4991.6
71,Blue-collar,Divorced,Basic 4y,Unknown,No,No,Cellular,Aug,Thu,224,1,999,0,Nonexistent,-1.7,94.027,-38.3,0.904,4991.6
41,Admin.,Divorced,High school,No,Unknown,Unknown,Cellular,Aug,Thu,272,1,999,0,Nonexistent,-1.7,94.027,-38.3,0.904,4991.6
48,Admin.,Divorced,University degree,No,No,No,Cellular,Aug,Thu,172,3,3,6,Success,-1.7,94.027,-38.3,0.904,4991.6
44,Admin.,Single,University degree,No,No,No,Cellular,Aug,Thu,492,1,999,2,Failure,-1.7,94.027,-38.3,0.904,4991.6
27,Technician,Single,University degree,No,Yes,No,Cellular,Aug,Thu,250,3,999,5,Failure,-1.7,94.027,-38.3,0.904,4991.6
47,Admin.,Married,High school,No,No,No,Cellular,Aug,Thu,374,2,16,1,Success,-1.7,94.027,-38.3,0.904,4991.6
31,Student,Single,Unknown,No,Yes,No,Cellular,Aug,Thu,306,2,999,0,Nonexistent,-1.7,94.027,-38.3,0.904,4991.6
77,Retired,Married,Basic 4y,No,No,No,Cellular,Aug,Thu,318,1,9,4,Failure,-1.7,94.027,-38.3,0.904,4991.6
31,Student,Single,Unknown,No,Yes,No,Cellular,Aug,Thu,375,2,999,0,Nonexistent,-1.7,94.027,-38.3,0.904,4991.6
41,Entrepreneur,Married,University degree,No,Yes,No,Cellular,Aug,Thu,324,1,999,0,Nonexistent,-1.7,94.027,-38.3,0.904,4991.6
30,Student,Single,High school,No,No,No,Cellular,Aug,Thu,200,1,999,1,Failure,-1.7,94.027,-38.3,0.904,4991.6
41,Entrepreneur,Married,University degree,No,Yes,No,Cellular,Aug,Thu,736,1,999,0,Nonexistent,-1.7,94.027,-38.3,0.904,4991.6
71,Retired,Married,University degree,No,Yes,No,Cellular,Aug,Thu,134,1,999,0,Nonexistent,-1.7,94.027,-38.3,0.904,4991.6
37,Management,Married,High school,No,Yes,No,Cellular,Aug,Thu,633,1,999,0,Nonexistent,-1.7,94.027,-38.3,0.904,4991.6
46,Technician,Married,Professional course,No,Yes,No,Cellular,Aug,Thu,245,2,999,4,Failure,-1.7,94.027,-38.3,0.904,4991.6
63,Retired,Married,Basic 4y,No,No,No,Cellular,Aug,Thu,163,1,999,0,Nonexistent,-1.7,94.027,-38.3,0.904,4991.6
41,Admin.,Divorced,High school,No,Yes,Yes,Cellular,Aug,Thu,98,3,999,0,Nonexistent,-1.7,94.027,-38.3,0.904,4991.6
25,Admin.,Single,University degree,No,No,No,Cellular,Aug,Thu,215,1,999,0,Nonexistent,-1.7,94.027,-38.3,0.904,4991.6
45,Admin.,Married,University degree,No,No,No,Cellular,Aug,Thu,323,1,999,0,Nonexistent,-1.7,94.027,-38.3,0.904,4991.6
60,Housemaid,Married,Basic 4y,No,No,No,Cellular,Aug,Fri,270,4,6,4,Failure,-1.7,94.027,-38.3,0.905,4991.6
59,Retired,Married,Professional course,No,Yes,No,Cellular,Aug,Fri,303,2,3,2,Success,-1.7,94.027,-38.3,0.905,4991.6
72,Housemaid,Married,Basic 6y,Unknown,Yes,No,Cellular,Aug,Fri,137,1,999,0,Nonexistent,-1.7,94.027,-38.3,0.905,4991.6
32,Entrepreneur,Single,Professional course,No,Yes,No,Telephone,Aug,Fri,47,1,999,0,Nonexistent,-1.7,94.027,-38.3,0.905,4991.6
41,Admin.,Divorced,High school,No,Yes,No,Cellular,Aug,Fri,258,2,6,3,Success,-1.7,94.027,-38.3,0.905,4991.6
27,Admin.,Single,University degree,No,No,No,Cellular,Aug,Fri,562,2,3,3,Success,-1.7,94.027,-38.3,0.905,4991.6
59,Retired,Married,Professional course,No,No,No,Cellular,Aug,Fri,218,3,3,1,Success,-1.7,94.027,-38.3,0.905,4991.6
41,Admin.,Divorced,High school,No,Yes,No,Cellular,Aug,Fri,178,1,6,2,Success,-1.7,94.027,-38.3,0.905,4991.6
41,Admin.,Divorced,High school,No,Yes,No,Cellular,Aug,Fri,174,1,4,3,Failure,-1.7,94.027,-38.3,0.905,4991.6
77,Management,Married,Unknown,No,Yes,No,Cellular,Aug,Fri,160,1,3,6,Success,-1.7,94.027,-38.3,0.905,4991.6
41,Technician,Divorced,University degree,No,Yes,No,Cellular,Aug,Fri,252,1,999,1,Failure,-1.7,94.027,-38.3,0.905,4991.6
41,Technician,Divorced,University degree,No,Yes,No,Cellular,Aug,Fri,366,2,6,3,Success,-1.7,94.027,-38.3,0.905,4991.6
27,Admin.,Single,University degree,No,Yes,No,Cellular,Aug,Fri,177,2,999,0,Nonexistent,-1.7,94.027,-38.3,0.905,4991.6
24,Admin.,Single,University degree,No,Yes,Yes,Cellular,Aug,Fri,101,5,6,2,Success,-1.7,94.027,-38.3,0.905,4991.6
24,Admin.,Single,University degree,No,No,No,Cellular,Aug,Fri,744,1,999,2,Failure,-1.7,94.027,-38.3,0.905,4991.6
64,Retired,Married,Basic 4y,No,Unknown,Unknown,Telephone,Aug,Fri,245,3,999,0,Nonexistent,-1.7,94.027,-38.3,0.905,4991.6
64,Unknown,Married,Unknown,No,Yes,No,Telephone,Aug,Fri,239,4,999,0,Nonexistent,-1.7,94.027,-38.3,0.905,4991.6
30,Technician,Single,Professional course,No,No,No,Telephone,Aug,Mon,6,1,999,0,Nonexistent,-1.7,94.027,-38.3,0.904,4991.6
30,Self-employed,Single,University degree,No,Unknown,Unknown,Cellular,Aug,Mon,148,2,999,0,Nonexistent,-1.7,94.027,-38.3,0.904,4991.6
26,Services,Single,High school,No,No,No,Telephone,Aug,Mon,6,1,999,3,Failure,-1.7,94.027,-38.3,0.904,4991.6
30,Self-employed,Single,University degree,No,No,No,Cellular,Aug,Mon,370,2,999,1,Failure,-1.7,94.027,-38.3,0.904,4991.6
26,Admin.,Single,University degree,No,No,No,Telephone,Aug,Mon,440,5,999,2,Failure,-1.7,94.027,-38.3,0.904,4991.6
47,Management,Married,University degree,No,Yes,No,Cellular,Aug,Mon,145,3,3,2,Success,-1.7,94.027,-38.3,0.904,4991.6
35,Unemployed,Married,High school,No,Yes,No,Cellular,Aug,Mon,362,1,6,1,Success,-1.7,94.027,-38.3,0.904,4991.6
47,Management,Married,University degree,No,Yes,No,Cellular,Aug,Mon,182,2,999,6,Failure,-1.7,94.027,-38.3,0.904,4991.6
73,Retired,Divorced,Basic 4y,Unknown,Yes,No,Telephone,Aug,Mon,195,1,999,0,Nonexistent,-1.7,94.027,-38.3,0.904,4991.6
56,Blue-collar,Divorced,Basic 4y,No,Yes,No,Telephone,Aug,Mon,361,1,12,4,Failure,-1.7,94.027,-38.3,0.904,4991.6
29,Services,Single,University degree,No,No,No,Cellular,Aug,Mon,265,1,6,1,Success,-1.7,94.027,-38.3,0.904,4991.6
58,Technician,Married,Basic 9y,No,Yes,No,Cellular,Aug,Mon,324,1,999,0,Nonexistent,-1.7,94.027,-38.3,0.904,4991.6
26,Admin.,Single,University degree,No,No,No,Telephone,Aug,Mon,1087,1,3,1,Success,-1.7,94.027,-38.3,0.904,4991.6
26,Admin.,Single,University degree,No,No,No,Cellular,Aug,Mon,242,1,6,5,Success,-1.7,94.027,-38.3,0.904,4991.6
53,Management,Married,University degree,No,Yes,No,Telephone,Aug,Tue,97,1,999,0,Nonexistent,-1.7,94.027,-38.3,0.904,4991.6
55,Housemaid,Single,University degree,No,Yes,No,Telephone,Aug,Tue,11,1,999,0,Nonexistent,-1.7,94.027,-38.3,0.904,4991.6
73,Retired,Divorced,Basic 4y,Unknown,Yes,No,Cellular,Aug,Tue,273,2,999,1,Failure,-1.7,94.027,-38.3,0.904,4991.6
55,Admin.,Divorced,High school,No,No,No,Cellular,Aug,Tue,245,1,999,0,Nonexistent,-1.7,94.027,-38.3,0.904,4991.6
25,Unemployed,Single,High school,No,No,No,Cellular,Aug,Tue,188,1,3,3,Success,-1.7,94.027,-38.3,0.904,4991.6
58,Management,Married,University degree,No,No,No,Cellular,Aug,Tue,412,1,999,0,Nonexistent,-1.7,94.027,-38.3,0.904,4991.6
34,Blue-collar,Married,Basic 9y,No,No,Yes,Cellular,Aug,Tue,447,1,999,1,Failure,-1.7,94.027,-38.3,0.904,4991.6
92,Retired,Married,Unknown,No,No,Yes,Cellular,Aug,Tue,1064,1,3,1,Success,-1.7,94.027,-38.3,0.904,4991.6
19,Student,Single,Unknown,No,No,No,Cellular,Aug,Tue,192,1,999,1,Failure,-1.7,94.027,-38.3,0.904,4991.6
50,Admin.,Single,University degree,No,No,No,Cellular,Aug,Tue,372,1,6,2,Success,-1.7,94.027,-38.3,0.904,4991.6
22,Technician,Single,Professional course,No,Yes,No,Cellular,Aug,Tue,122,1,999,0,Nonexistent,-1.7,94.027,-38.3,0.904,4991.6
65,Retired,Married,Professional course,No,Yes,No,Cellular,Aug,Tue,261,1,6,3,Success,-1.7,94.027,-38.3,0.904,4991.6
34,Admin.,Single,High school,No,Yes,No,Cellular,Aug,Tue,168,2,999,0,Nonexistent,-1.7,94.027,-38.3,0.904,4991.6
37,Management,Married,University degree,No,Yes,Yes,Telephone,Aug,Tue,365,2,6,1,Success,-1.7,94.027,-38.3,0.904,4991.6
31,Admin.,Married,University degree,No,No,No,Cellular,Aug,Tue,164,1,999,0,Nonexistent,-1.7,94.027,-38.3,0.904,4991.6
70,Retired,Married,Basic 4y,No,Yes,No,Cellular,Aug,Tue,356,3,6,1,Success,-1.7,94.027,-38.3,0.904,4991.6
25,Technician,Single,University degree,No,Yes,No,Telephone,Aug,Tue,6,1,999,0,Nonexistent,-1.7,94.027,-38.3,0.904,4991.6
31,Admin.,Married,University degree,No,No,No,Cellular,Aug,Tue,317,2,999,1,Failure,-1.7,94.027,-38.3,0.904,4991.6
55,Admin.,Divorced,High school,No,Yes,No,Cellular,Aug,Tue,244,2,6,3,Success,-1.7,94.027,-38.3,0.904,4991.6
65,Retired,Married,Professional course,No,Yes,No,Cellular,Aug,Tue,170,2,999,0,Nonexistent,-1.7,94.027,-38.3,0.904,4991.6
43,Technician,Married,High school,No,Yes,No,Cellular,Aug,Wed,1363,1,999,0,Nonexistent,-1.7,94.027,-38.3,0.903,4991.6
31,Services,Single,High school,No,Yes,No,Telephone,Aug,Wed,61,1,999,0,Nonexistent,-1.7,94.027,-38.3,0.903,4991.6
61,Admin.,Married,University degree,No,Yes,Yes,Telephone,Aug,Wed,425,1,6,2,Success,-1.7,94.027,-38.3,0.903,4991.6
26,Student,Single,High school,No,Yes,No,Cellular,Aug,Wed,233,1,14,1,Success,-1.7,94.027,-38.3,0.903,4991.6
51,Blue-collar,Married,Basic 9y,No,Yes,No,Cellular,Aug,Wed,237,1,6,4,Success,-1.7,94.027,-38.3,0.903,4991.6
77,Retired,Married,Unknown,No,No,No,Cellular,Aug,Wed,144,8,999,2,Failure,-1.7,94.027,-38.3,0.903,4991.6
92,Retired,Married,Unknown,No,No,Yes,Cellular,Aug,Wed,370,1,3,4,Success,-1.7,94.027,-38.3,0.903,4991.6
75,Retired,Married,Basic 4y,No,No,No,Cellular,Aug,Wed,248,2,6,3,Success,-1.7,94.027,-38.3,0.903,4991.6
59,Admin.,Married,University degree,No,Yes,No,Cellular,Aug,Wed,443,3,999,0,Nonexistent,-1.7,94.027,-38.3,0.903,4991.6
35,Admin.,Married,University degree,No,Yes,No,Cellular,Aug,Wed,765,2,6,3,Success,-1.7,94.027,-38.3,0.903,4991.6
66,Admin.,Divorced,University degree,No,Yes,No,Cellular,Aug,Wed,222,3,6,2,Success,-1.7,94.027,-38.3,0.903,4991.6
35,Admin.,Married,University degree,No,Yes,Yes,Cellular,Aug,Thu,176,1,999,2,Failure,-1.7,94.027,-38.3,0.899,4991.6
41,Admin.,Married,University degree,No,Yes,No,Telephone,Aug,Thu,345,1,9,3,Failure,-1.7,94.027,-38.3,0.899,4991.6
42,Technician,Married,Professional course,No,No,No,Cellular,Aug,Thu,295,1,6,2,Success,-1.7,94.027,-38.3,0.899,4991.6
71,Admin.,Married,Basic 4y,No,Yes,No,Cellular,Aug,Thu,192,1,999,2,Failure,-1.7,94.027,-38.3,0.899,4991.6
67,Housemaid,Divorced,Professional course,No,No,No,Cellular,Aug,Thu,350,1,6,2,Success,-1.7,94.027,-38.3,0.899,4991.6
60,Blue-collar,Married,Basic 4y,No,Yes,No,Cellular,Aug,Thu,176,1,999,1,Failure,-1.7,94.027,-38.3,0.899,4991.6
52,Management,Married,University degree,No,Yes,No,Cellular,Aug,Thu,175,3,1,3,Success,-1.7,94.027,-38.3,0.899,4991.6
70,Technician,Married,Unknown,No,No,No,Cellular,Aug,Thu,411,1,999,0,Nonexistent,-1.7,94.027,-38.3,0.899,4991.6
33,Admin.,Married,University degree,No,No,No,Cellular,Aug,Thu,361,1,999,0,Nonexistent,-1.7,94.027,-38.3,0.899,4991.6
51,Technician,Married,Professional course,No,Yes,No,Cellular,Aug,Thu,1226,3,999,0,Nonexistent,-1.7,94.027,-38.3,0.899,4991.6
76,Retired,Married,University degree,No,Yes,No,Cellular,Aug,Thu,504,2,6,3,Success,-1.7,94.027,-38.3,0.899,4991.6
27,Admin.,Married,University degree,No,No,No,Cellular,Aug,Thu,312,3,6,1,Success,-1.7,94.027,-38.3,0.899,4991.6
60,Blue-collar,Married,Basic 4y,No,Yes,No,Cellular,Aug,Thu,187,2,999,0,Nonexistent,-1.7,94.027,-38.3,0.899,4991.6
33,Admin.,Married,University degree,No,Yes,No,Cellular,Aug,Thu,265,1,3,3,Success,-1.7,94.027,-38.3,0.899,4991.6
76,Retired,Married,University degree,No,No,No,Cellular,Aug,Thu,126,1,999,1,Failure,-1.7,94.027,-38.3,0.899,4991.6
30,Admin.,Single,High school,No,No,No,Telephone,Aug,Thu,18,1,22,1,Success,-1.7,94.027,-38.3,0.899,4991.6
33,Management,Married,University degree,No,No,No,Telephone,Aug,Thu,201,1,6,2,Success,-1.7,94.027,-38.3,0.899,4991.6
52,Management,Married,University degree,No,Unknown,Unknown,Cellular,Aug,Thu,157,2,999,0,Nonexistent,-1.7,94.027,-38.3,0.899,4991.6
42,Blue-collar,Married,Basic 9y,No,Yes,No,Cellular,Aug,Fri,261,1,6,1,Success,-1.7,94.027,-38.3,0.898,4991.6
25,Student,Single,High school,No,Yes,Yes,Telephone,Aug,Fri,461,1,999,0,Nonexistent,-1.7,94.027,-38.3,0.898,4991.6
48,Self-employed,Divorced,University degree,No,No,No,Cellular,Aug,Fri,222,4,999,0,Nonexistent,-1.7,94.027,-38.3,0.898,4991.6
38,Entrepreneur,Married,University degree,No,Yes,No,Cellular,Aug,Fri,633,1,16,1,Success,-1.7,94.027,-38.3,0.898,4991.6
39,Services,Single,High school,No,Yes,No,Cellular,Aug,Fri,308,6,999,0,Nonexistent,-1.7,94.027,-38.3,0.898,4991.6
40,Management,Divorced,University degree,No,No,No,Cellular,Aug,Fri,183,1,999,0,Nonexistent,-1.7,94.027,-38.3,0.898,4991.6
36,Services,Single,University degree,No,No,No,Cellular,Aug,Fri,394,6,999,0,Nonexistent,-1.7,94.027,-38.3,0.898,4991.6
30,Admin.,Single,University degree,No,No,No,Cellular,Aug,Fri,177,6,6,3,Success,-1.7,94.027,-38.3,0.898,4991.6
32,Admin.,Married,University degree,No,No,No,Telephone,Aug,Fri,75,1,999,0,Nonexistent,-1.7,94.027,-38.3,0.898,4991.6
48,Self-employed,Divorced,University degree,No,No,No,Cellular,Aug,Fri,166,1,999,1,Failure,-1.7,94.027,-38.3,0.898,4991.6
28,Admin.,Married,University degree,No,No,No,Cellular,Aug,Fri,161,4,999,0,Nonexistent,-1.7,94.027,-38.3,0.898,4991.6
39,Blue-collar,Single,Basic 4y,No,Yes,Yes,Telephone,Aug,Fri,9,1,999,0,Nonexistent,-1.7,94.027,-38.3,0.898,4991.6
42,Technician,Married,University degree,No,No,No,Cellular,Aug,Fri,211,3,6,2,Success,-1.7,94.027,-38.3,0.898,4991.6
35,Management,Married,University degree,No,No,No,Telephone,Aug,Fri,12,1,999,0,Nonexistent,-1.7,94.027,-38.3,0.898,4991.6
31,Admin.,Married,Professional course,No,No,No,Cellular,Aug,Mon,318,2,999,0,Nonexistent,-1.7,94.027,-38.3,0.8959999999999999,4991.6
60,Retired,Married,Basic 4y,No,No,No,Cellular,Aug,Mon,143,2,15,2,Failure,-1.7,94.027,-38.3,0.8959999999999999,4991.6
34,Technician,Single,Basic 9y,No,Yes,No,Cellular,Aug,Mon,140,3,999,0,Nonexistent,-1.7,94.027,-38.3,0.8959999999999999,4991.6
31,Admin.,Single,University degree,No,Yes,No,Cellular,Aug,Mon,239,3,999,0,Nonexistent,-1.7,94.027,-38.3,0.8959999999999999,4991.6
34,Technician,Single,Basic 9y,No,No,No,Cellular,Aug,Mon,205,3,6,3,Success,-1.7,94.027,-38.3,0.8959999999999999,4991.6
45,Technician,Married,University degree,No,No,No,Cellular,Aug,Mon,111,2,999,1,Failure,-1.7,94.027,-38.3,0.8959999999999999,4991.6
34,Technician,Single,Basic 9y,No,No,No,Cellular,Aug,Mon,200,2,999,0,Nonexistent,-1.7,94.027,-38.3,0.8959999999999999,4991.6
44,Retired,Single,High school,No,No,No,Cellular,Aug,Mon,2035,4,999,0,Nonexistent,-1.7,94.027,-38.3,0.8959999999999999,4991.6
33,Student,Married,Professional course,No,Yes,No,Cellular,Aug,Mon,265,3,3,4,Success,-1.7,94.027,-38.3,0.8959999999999999,4991.6
45,Admin.,Divorced,Basic 9y,No,Yes,Yes,Telephone,Aug,Tue,8,1,999,0,Nonexistent,-1.7,94.027,-38.3,0.895,4991.6
34,Entrepreneur,Married,Professional course,No,No,No,Telephone,Aug,Tue,6,1,999,0,Nonexistent,-1.7,94.027,-38.3,0.895,4991.6
58,Self-employed,Married,University degree,No,No,No,Cellular,Aug,Tue,326,4,6,3,Success,-1.7,94.027,-38.3,0.895,4991.6
26,Student,Single,High school,No,No,No,Cellular,Aug,Wed,95,3,999,3,Failure,-1.7,94.027,-38.3,0.894,4991.6
54,Management,Married,High school,No,No,No,Cellular,Aug,Wed,171,3,999,1,Failure,-1.7,94.027,-38.3,0.894,4991.6
36,Admin.,Married,University degree,No,No,No,Cellular,Aug,Wed,212,7,6,1,Success,-1.7,94.027,-38.3,0.894,4991.6
40,Admin.,Married,High school,No,Yes,No,Telephone,Aug,Thu,173,6,999,1,Failure,-1.7,94.027,-38.3,0.8909999999999999,4991.6
39,Admin.,Single,University degree,No,Yes,Yes,Telephone,Aug,Fri,45,1,999,0,Nonexistent,-1.7,94.027,-38.3,0.89,4991.6
33,Admin.,Divorced,High school,No,No,No,Telephone,Aug,Fri,107,1,999,0,Nonexistent,-1.7,94.027,-38.3,0.89,4991.6
34,Admin.,Single,High school,No,Unknown,Unknown,Telephone,Aug,Fri,22,1,999,0,Nonexistent,-1.7,94.027,-38.3,0.89,4991.6
29,Services,Single,University degree,No,Yes,No,Telephone,Aug,Fri,6,1,999,0,Nonexistent,-1.7,94.027,-38.3,0.89,4991.6
49,Admin.,Married,University degree,No,Yes,No,Telephone,Aug,Fri,4,1,999,0,Nonexistent,-1.7,94.027,-38.3,0.89,4991.6
45,Self-employed,Divorced,Professional course,No,Yes,No,Telephone,Aug,Mon,5,1,999,1,Failure,-1.7,94.027,-38.3,0.8909999999999999,4991.6
30,Admin.,Single,Professional course,No,No,No,Telephone,Aug,Mon,10,1,999,0,Nonexistent,-1.7,94.027,-38.3,0.8909999999999999,4991.6
72,Retired,Divorced,University degree,No,No,No,Cellular,Aug,Mon,220,16,999,1,Failure,-1.7,94.027,-38.3,0.8909999999999999,4991.6
26,Blue-collar,Married,Professional course,No,Unknown,Unknown,Telephone,Aug,Tue,11,1,999,0,Nonexistent,-1.7,94.027,-38.3,0.889,4991.6
33,Unemployed,Single,Basic 9y,No,Yes,No,Telephone,Aug,Tue,5,1,999,0,Nonexistent,-1.7,94.027,-38.3,0.889,4991.6
22,Student,Single,Basic 9y,No,No,No,Telephone,Aug,Tue,26,1,999,0,Nonexistent,-1.7,94.027,-38.3,0.889,4991.6
28,Student,Single,University degree,No,Yes,No,Telephone,Aug,Wed,6,1,999,0,Nonexistent,-1.7,94.027,-38.3,0.89,4991.6
30,Technician,Married,Professional course,No,No,No,Telephone,Aug,Wed,5,1,0,4,Success,-1.7,94.027,-38.3,0.89,4991.6
35,Entrepreneur,Married,Basic 9y,No,Yes,No,Telephone,Aug,Wed,17,1,999,0,Nonexistent,-1.7,94.027,-38.3,0.89,4991.6
58,Blue-collar,Married,High school,No,Yes,No,Telephone,Aug,Fri,4,1,999,0,Nonexistent,-1.7,94.027,-38.3,0.888,4991.6
27,Admin.,Single,High school,No,No,No,Telephone,Aug,Fri,3785,1,999,0,Nonexistent,-1.7,94.027,-38.3,0.888,4991.6
49,Management,Divorced,University degree,No,Yes,No,Telephone,Aug,Mon,26,1,999,0,Nonexistent,-1.7,94.027,-38.3,0.888,4991.6
21,Services,Single,Unknown,No,Yes,No,Telephone,Aug,Mon,28,1,999,0,Nonexistent,-1.7,94.027,-38.3,0.888,4991.6
27,Admin.,Married,High school,No,Yes,No,Telephone,Aug,Mon,36,1,999,0,Nonexistent,-1.7,94.027,-38.3,0.888,4991.6
30,Admin.,Single,University degree,No,Yes,No,Cellular,Aug,Tue,193,1,999,0,Nonexistent,-1.7,94.027,-38.3,0.8859999999999999,4991.6
30,Admin.,Single,University degree,No,No,No,Cellular,Aug,Tue,343,1,999,0,Nonexistent,-1.7,94.027,-38.3,0.8859999999999999,4991.6
19,Student,Single,High school,No,Unknown,Unknown,Cellular,Aug,Tue,1120,1,999,0,Nonexistent,-1.7,94.027,-38.3,0.8859999999999999,4991.6
33,Blue-collar,Married,Professional course,No,Yes,No,Cellular,Aug,Tue,253,4,999,0,Nonexistent,-1.7,94.027,-38.3,0.8859999999999999,4991.6
31,Admin.,Single,High school,No,No,No,Cellular,Aug,Tue,241,1,999,1,Failure,-1.7,94.027,-38.3,0.8859999999999999,4991.6
76,Retired,Divorced,Basic 4y,No,No,No,Cellular,Aug,Tue,185,1,999,1,Failure,-1.7,94.027,-38.3,0.8859999999999999,4991.6
60,Retired,Married,High school,No,Yes,No,Cellular,Aug,Tue,443,2,999,2,Failure,-1.7,94.027,-38.3,0.8859999999999999,4991.6
56,Retired,Married,University degree,No,No,No,Cellular,Aug,Tue,634,3,999,1,Failure,-1.7,94.027,-38.3,0.8859999999999999,4991.6
58,Retired,Divorced,Basic 4y,No,No,No,Telephone,Aug,Tue,34,1,999,0,Nonexistent,-1.7,94.027,-38.3,0.8859999999999999,4991.6
